action_id,split,n_clips,has_replay,severity_raw,Severity,Offence,Action class,Bodypart,Contact,handball,handball_offence,trytoplay,touchball,upper_body_part,is_dive
262,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
263,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
264,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
265,valid,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
266,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
267,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
268,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
269,valid,0,False,2.0,No card/Yellow card,Offence,Dont know,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
270,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
271,valid,0,False,1.0,No card,Between,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
272,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
273,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
274,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
275,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
276,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
277,valid,0,False,4.0,Yellow card/Red card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
278,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
279,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
280,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
281,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
282,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
283,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
284,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
285,valid,0,False,4.0,Yellow card/Red card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
286,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
287,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
288,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
289,valid,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
290,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
291,valid,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
292,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
293,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
294,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
295,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
296,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
297,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
298,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
299,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
300,valid,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
301,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
302,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
303,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
304,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
305,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
306,valid,0,False,1.0,No card,Between,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
307,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
308,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
309,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
310,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
311,valid,0,False,1.0,No card,Between,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
312,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
313,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
314,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
315,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
316,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
317,valid,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
318,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
319,valid,0,False,,Unknown,No offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
320,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
321,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
322,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
323,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
324,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
325,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
326,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
327,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
328,valid,0,False,1.0,No card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
329,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
330,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
331,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
332,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
333,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
334,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
335,valid,0,False,3.0,Yellow card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
336,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
337,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
338,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
339,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
340,valid,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
341,valid,0,False,2.0,No card/Yellow card,Offence,Tackling,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
342,valid,0,False,,Unknown,No offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
343,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
344,valid,0,False,,Unknown,No offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
345,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
346,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
347,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
348,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
349,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
350,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
351,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
352,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
353,valid,0,False,2.0,No card/Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
354,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
355,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
356,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
357,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
358,valid,0,False,,Unknown,No offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
359,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
360,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
361,valid,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
362,valid,0,False,4.0,Yellow card/Red card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
363,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
364,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
365,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
366,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
367,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
368,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
369,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
370,valid,0,False,3.0,Yellow card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
371,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
372,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
373,valid,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
374,valid,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
375,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
376,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
377,valid,0,False,1.0,No card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
378,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
379,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
380,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
381,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
382,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
383,valid,0,False,,Unknown,No offence,,,Without contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
384,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
385,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
386,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
387,valid,0,False,1.0,No card,Offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
388,valid,0,False,3.0,Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
389,valid,0,False,1.0,No card,Offence,Tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
390,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
391,valid,0,False,,Unknown,No offence,Pushing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
392,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
393,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
394,valid,0,False,1.0,No card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
395,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
396,valid,0,False,,Unknown,No offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
397,valid,0,False,2.0,No card/Yellow card,Offence,Standing tackling,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
398,valid,0,False,3.0,Yellow card,Offence,Elbowing,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
399,valid,0,False,1.0,No card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
400,valid,0,False,1.0,No card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
401,valid,0,False,1.0,No card,Between,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
402,valid,0,False,3.0,Yellow card,Offence,High leg,Under body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
403,valid,0,False,1.0,No card,Between,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
404,valid,0,False,3.0,Yellow card,Offence,Holding,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
405,valid,0,False,3.0,Yellow card,Offence,Challenge,Upper body,With contact,Unknown,Unknown,Unknown,Unknown,Unknown,False
